"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Crm Cd","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","LOCATION","LAT","LON"
"231117051","12/20/2023 0:00","12/19/2023 0:00","1810","11","Northeast","210","ROBBERY","34","F","W","4200    WILLIMET                     ST","34.1324","-118.2658"
"231519228","12/20/2023 0:00","12/19/2023 0:00","1740","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","26","F","B","11600    VICTORY                      BL","34.1867","-118.3851"
"231422080","12/20/2023 0:00","11/4/2023 0:00","1200","14","Pacific","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0","X","X","5700 W  96TH                         ST","33.9494","-118.3817"
"232019610","12/20/2023 0:00","11/3/2023 0:00","1400","20","Olympic","662","BUNCO, GRAND THEFT","60","F","K","900 S  HARVARD                      BL","34.0559","-118.3042"
"231519207","12/20/2023 0:00","12/19/2023 0:00","1340","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231519212","12/20/2023 0:00","12/19/2023 0:00","1305","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231017401","12/20/2023 0:00","12/20/2023 0:00","1800","10","West Valley","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","24","F","H","16800    SHERMAN                      WY","34.2012","-118.4866"
"232117903","12/20/2023 0:00","12/20/2023 0:00","900","21","Topanga","510","VEHICLE - STOLEN","0","","","5800    TOPANGA CANYON               BL","34.1732","-118.6152"
"231615183","12/20/2023 0:00","12/19/2023 0:00","2200","16","Foothill","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","7900    CLYBOURN                     AV","34.2178","-118.373"
"231821013","12/20/2023 0:00","12/20/2023 0:00","925","18","Southeast","210","ROBBERY","0","X","X","1000 E  MANCHESTER                   AV","33.9602","-118.2573"
"232117900","12/20/2023 0:00","12/20/2023 0:00","130","21","Topanga","121","RAPE, FORCIBLE","55","F","B","7200    OWENSMOUTH                   AV","34.201","-118.6016"
"232117897","12/20/2023 0:00","12/18/2023 0:00","1225","21","Topanga","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","35","M","X","8300    NORTHGATE                    AV","34.2209","-118.6041"
"231821037","12/20/2023 0:00","12/20/2023 0:00","1350","18","Southeast","901","VIOLATION OF RESTRAINING ORDER","61","F","H","600 E  IMPERIAL                     HY","33.9345","-118.2623"
"231117079","12/20/2023 0:00","12/17/2023 0:00","1630","11","Northeast","343","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)","0","X","X","1600 W  SUNSET                       BL","34.0832","-118.2572"
"231322290","12/20/2023 0:00","12/20/2023 0:00","30","13","Newton","626","INTIMATE PARTNER - SIMPLE ASSAULT","21","F","H","1200 E  58TH                         ST","33.9902","-118.2542"
"231519217","12/20/2023 0:00","12/19/2023 0:00","1330","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"230917685","12/20/2023 0:00","12/19/2023 0:00","625","9","Van Nuys","510","VEHICLE - STOLEN","0","","","14700    CALVERT                      ST","34.1816","-118.4531"
"231519222","12/20/2023 0:00","12/19/2023 0:00","1310","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"232019501","12/20/2023 0:00","12/20/2023 0:00","1316","20","Olympic","624","BATTERY - SIMPLE ASSAULT","31","M","B","4700    MELROSE                      AV","34.0835","-118.3027"
"230917703","12/20/2023 0:00","12/17/2023 0:00","952","9","Van Nuys","310","BURGLARY","35","F","W","13800    CUMPSTON                     ST","34.1694","-118.4341"
"232117960","12/20/2023 0:00","12/16/2023 0:00","1230","21","Topanga","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","36","F","W","6200    OWENSMOUTH                   AV","34.1829","-118.6015"
"231117068","12/20/2023 0:00","12/18/2023 0:00","1800","11","Northeast","510","VEHICLE - STOLEN","0","","","200 N  AVENUE 66","34.1147","-118.179"
"231519254","12/20/2023 0:00","12/19/2023 0:00","1320","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231322367","12/20/2023 0:00","12/19/2023 0:00","2030","13","Newton","310","BURGLARY","0","M","W","1100 E  11TH                         ST","34.0315","-118.2461"
"231225309","12/20/2023 0:00","12/20/2023 0:00","1000","12","77th Street","510","VEHICLE - STOLEN","0","","","1800 W  SLAUSON                      AV","33.9892","-118.3089"
"231322288","12/20/2023 0:00","12/20/2023 0:00","30","13","Newton","510","VEHICLE - STOLEN","0","","","800 E  25TH                         ST","34.0216","-118.2588"
"231519225","12/20/2023 0:00","12/20/2023 0:00","300","15","N Hollywood","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","27","M","H","6100    VINELAND                     AV","34.1812","-118.3703"
"231719468","12/20/2023 0:00","12/20/2023 0:00","913","17","Devonshire","440","THEFT PLAIN - PETTY ($950 & UNDER)","36","F","O","10200    LINDLEY                      AV","34.2536","-118.5273"
"231719455","12/20/2023 0:00","12/20/2023 0:00","940","17","Devonshire","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","19","M","H","17900    DEVONSHIRE                   ST","34.2611","-118.5158"
"231017420","12/20/2023 0:00","12/20/2023 0:00","1757","10","West Valley","310","BURGLARY","37","F","W","3500    GREEN VISTA                  DR","34.134","-118.4986"
"231519300","12/20/2023 0:00","12/19/2023 0:00","2150","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","60","F","W","12300    MAGNOLIA                     BL","34.1649","-118.4009"
"231519270","12/20/2023 0:00","12/19/2023 0:00","1340","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231821051","12/20/2023 0:00","12/18/2023 0:00","1200","18","Southeast","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","21","F","B","CENTURY                      BL","33.9455","-118.2826"
"232117895","12/20/2023 0:00","12/20/2023 0:00","550","21","Topanga","624","BATTERY - SIMPLE ASSAULT","36","M","H","7300    INDEPENDENCE                 AV","34.2029","-118.5906"
"231519298","12/20/2023 0:00","12/15/2023 0:00","2100","15","N Hollywood","510","VEHICLE - STOLEN","0","","","6500    BECK                         AV","34.1885","-118.3834"
"232117888","12/20/2023 0:00","12/19/2023 0:00","2300","21","Topanga","510","VEHICLE - STOLEN","0","","","7600    WINNETKA                     AV","34.2084","-118.571"
"232019498","12/20/2023 0:00","12/20/2023 0:00","830","20","Olympic","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","48","F","H","700 S  NORMANDIE                    AV","34.0596","-118.3022"
"231322312","12/20/2023 0:00","12/10/2023 0:00","1330","13","Newton","901","VIOLATION OF RESTRAINING ORDER","31","F","B","1000 E  60TH                         ST","33.9857","-118.2578"
"232019478","12/20/2023 0:00","12/20/2023 0:00","1","20","Olympic","626","INTIMATE PARTNER - SIMPLE ASSAULT","33","F","H","200 S  KENMORE                      AV","34.0712","-118.2966"
"231719515","12/20/2023 0:00","12/20/2023 0:00","1624","17","Devonshire","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","17000    CHATSWORTH                   ST","34.2648","-118.5023"
"231615185","12/20/2023 0:00","12/19/2023 0:00","2220","16","Foothill","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","8500    BLUFFDALE                    DR","34.2257","-118.3596"
"231117054","12/20/2023 0:00","12/19/2023 0:00","300","11","Northeast","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","28","F","B","3500    MARMION                      WY","34.0871","-118.2141"
"231117053","12/20/2023 0:00","12/19/2023 0:00","2105","11","Northeast","761","BRANDISH WEAPON","30","F","B","4800    LEXINGTON                    AV","34.0934","-118.2939"
"231225311","12/20/2023 0:00","12/6/2023 0:00","1600","12","77th Street","860","BATTERY WITH SEXUAL CONTACT","37","M","B","8000 S  FIGUEROA                     ST","33.9667","-118.2827"
"231117093","12/20/2023 0:00","12/20/2023 0:00","1200","11","Northeast","624","BATTERY - SIMPLE ASSAULT","22","M","A","500 N  AVENUE 50","34.1109","-118.2016"
"230917704","12/20/2023 0:00","12/19/2023 0:00","2100","9","Van Nuys","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","37","F","H","15000    GILMORE                      ST","34.1876","-118.4597"
"231117050","12/20/2023 0:00","12/20/2023 0:00","5","11","Northeast","510","VEHICLE - STOLEN","0","","","4900    HOLLYWOOD                    BL","34.1095","-118.2958"
"231519277","12/20/2023 0:00","12/8/2023 0:00","1130","15","N Hollywood","330","BURGLARY FROM VEHICLE","33","M","O","11200    MOORPARK                     ST","34.1504","-118.3752"
"232019599","12/20/2023 0:00","12/20/2023 0:00","2150","20","Olympic","901","VIOLATION OF RESTRAINING ORDER","23","M","H","400 S  VERMONT                      AV","34.0672","-118.2941"
"231225319","12/20/2023 0:00","12/20/2023 0:00","1700","12","77th Street","624","BATTERY - SIMPLE ASSAULT","35","F","B","100 E  85TH                         ST","33.961","-118.2739"
"231615205","12/20/2023 0:00","12/19/2023 0:00","1800","16","Foothill","330","BURGLARY FROM VEHICLE","63","F","W","11100    PENROSE                      ST","34.2278","-118.3733"
"231117096","12/20/2023 0:00","12/20/2023 0:00","433","11","Northeast","330","BURGLARY FROM VEHICLE","56","M","W","4600    VERDUGO                      RD","34.1336","-118.2334"
"232117910","12/20/2023 0:00","12/20/2023 0:00","2211","21","Topanga","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","35","M","O","20200    GAULT                        ST","34.1992","-118.5734"
"231422028","12/20/2023 0:00","12/19/2023 0:00","1630","14","Pacific","510","VEHICLE - STOLEN","0","","","3700    OVERLAND                     AV","34.0211","-118.4088"
"232019488","12/20/2023 0:00","12/20/2023 0:00","2050","20","Olympic","310","BURGLARY","44","F","O","900    ARAPAHOE                     ST","34.055","-118.2854"
"231615192","12/20/2023 0:00","12/20/2023 0:00","1245","16","Foothill","510","VEHICLE - STOLEN","0","","","8400    SUNLAND                      BL","34.2235","-118.3656"
"231117083","12/20/2023 0:00","12/19/2023 0:00","1500","11","Northeast","510","VEHICLE - STOLEN","0","","","4600    LA MIRADA                    AV","34.0945","-118.2887"
"232117881","12/20/2023 0:00","12/19/2023 0:00","1800","21","Topanga","510","VEHICLE - STOLEN","0","","","7200    SHOUP                        AV","34.201","-118.6147"
"230917686","12/20/2023 0:00","12/19/2023 0:00","340","9","Van Nuys","310","BURGLARY","51","F","O","6400    MATILIJA                     AV","34.1867","-118.4335"
"231519265","12/20/2023 0:00","12/19/2023 0:00","1245","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231225279","12/20/2023 0:00","5/26/2023 0:00","1200","12","77th Street","662","BUNCO, GRAND THEFT","72","F","B","4200 W  60TH                         ST","33.9853","-118.349"
"231017386","12/20/2023 0:00","12/20/2023 0:00","1300","10","West Valley","888","TRESPASSING","43","M","W","17900    VALLEY VISTA                 BL","34.1629","-118.5263"
"231519215","12/20/2023 0:00","12/19/2023 0:00","1345","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231519241","12/20/2023 0:00","12/19/2023 0:00","1315","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231225402","12/20/2023 0:00","12/20/2023 0:00","1219","12","77th Street","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","3200 W  SLAUSON                      AV","33.989","-118.3282"
"231225303","12/20/2023 0:00","11/17/2023 0:00","1230","12","77th Street","922","CHILD STEALING","3","M","H","1000 W  65TH                         ST","33.9805","-118.2918"
"232019542","12/20/2023 0:00","12/19/2023 0:00","800","20","Olympic","330","BURGLARY FROM VEHICLE","45","M","W","300 S  GRAMERCY                     PL","34.069","-118.3128"
"231225328","12/20/2023 0:00","12/20/2023 0:00","1700","12","77th Street","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","65","F","B","6000 S  GRAMERCY                     PL","33.9846","-118.3134"
"231225271","12/20/2023 0:00","12/19/2023 0:00","1800","12","77th Street","510","VEHICLE - STOLEN","0","","","400 W  84TH                         PL","33.9624","-118.2815"
"231117072","12/20/2023 0:00","12/19/2023 0:00","1930","11","Northeast","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","29","F","W","4400    LOS FELIZ                    BL","34.1123","-118.2853"
"232117918","12/20/2023 0:00","12/20/2023 0:00","1330","21","Topanga","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","M","W","21700    VICTORY                      BL","34.1877","-118.6015"
"231225355","12/20/2023 0:00","12/20/2023 0:00","130","12","77th Street","440","THEFT PLAIN - PETTY ($950 & UNDER)","54","M","B","5800    CRENSHAW                     BL","33.989","-118.3308"
"231719500","12/20/2023 0:00","12/20/2023 0:00","2230","17","Devonshire","626","INTIMATE PARTNER - SIMPLE ASSAULT","30","M","H","8500    DE SOTO                      AV","34.2246","-118.5885"
"231225307","12/20/2023 0:00","12/17/2023 0:00","1800","12","77th Street","626","INTIMATE PARTNER - SIMPLE ASSAULT","30","F","B","300 W  77TH                         ST","33.9699","-118.2783"
"231519219","12/20/2023 0:00","12/19/2023 0:00","1340","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"232117915","12/20/2023 0:00","12/20/2023 0:00","2350","21","Topanga","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","26","M","H","7500    JORDAN                       AV","34.2065","-118.6029"
"231719564","12/20/2023 0:00","12/19/2023 0:00","1905","17","Devonshire","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","X","X","20700    PRAIRIE                      ST","34.2409","-118.5842"
"231322338","12/20/2023 0:00","12/20/2023 0:00","1610","13","Newton","330","BURGLARY FROM VEHICLE","47","F","H","200 W  41ST                         PL","34.0082","-118.2762"
"231519204","12/20/2023 0:00","12/19/2023 0:00","1130","15","N Hollywood","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","KITTRIDGE","34.1903","-118.3878"
"232117879","12/20/2023 0:00","12/20/2023 0:00","235","21","Topanga","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","55","M","W","23200    GILMORE                      ST","34.1875","-118.6325"
"230917698","12/20/2023 0:00","11/19/2023 0:00","1330","9","Van Nuys","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","59","M","H","4000    VENTURA CANYON               AV","34.1425","-118.4293"
"231117078","12/20/2023 0:00","12/18/2023 0:00","1650","11","Northeast","354","THEFT OF IDENTITY","25","M","K","2200 W  AVENUE 33","34.1164","-118.2332"
"230917701","12/20/2023 0:00","12/19/2023 0:00","1300","9","Van Nuys","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","31","M","W","14000    VENTURA                      BL","34.149","-118.4372"
"231422061","12/20/2023 0:00","12/19/2023 0:00","1230","14","Pacific","310","BURGLARY","21","F","H","6300 W  80TH                         ST","33.975","-118.4002"
"231519282","12/20/2023 0:00","12/2/2023 0:00","1155","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","46","F","H","VANOWEN                      BL","34.2003","-118.4002"
"231322291","12/20/2023 0:00","12/20/2023 0:00","30","13","Newton","626","INTIMATE PARTNER - SIMPLE ASSAULT","21","F","H","1200 E  58TH                         ST","33.9902","-118.2542"
"231322286","12/20/2023 0:00","12/19/2023 0:00","800","13","Newton","510","VEHICLE - STOLEN","0","","","1400 E  43RD                         PL","34.005","-118.2499"
"231519293","12/20/2023 0:00","3/30/2023 0:00","1000","15","N Hollywood","662","BUNCO, GRAND THEFT","73","M","O","6100    SATSUMA                      AV","34.1813","-118.367"
"231821035","12/20/2023 0:00","12/20/2023 0:00","1700","18","Southeast","210","ROBBERY","26","F","B","111TH                        PL","33.934","-118.2485"
"231519198","12/20/2023 0:00","12/19/2023 0:00","2030","15","N Hollywood","510","VEHICLE - STOLEN","0","","","6600    LANKERSHIM                   BL","34.1962","-118.3911"
"231519239","12/20/2023 0:00","12/19/2023 0:00","1400","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231422144","12/20/2023 0:00","11/17/2023 0:00","1350","14","Pacific","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","71","M","W","10100    AVIATION                     BL","33.944","-118.3785"
"231117060","12/20/2023 0:00","12/6/2023 0:00","1924","11","Northeast","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","5200    YORK                         BL","34.1207","-118.2026"
"231017458","12/20/2023 0:00","11/27/2023 0:00","1000","10","West Valley","354","THEFT OF IDENTITY","37","F","J","5000    GLORIA                       AV","34.1601","-118.4793"
"231422043","12/20/2023 0:00","10/30/2023 0:00","1200","14","Pacific","440","THEFT PLAIN - PETTY ($950 & UNDER)","24","M","W","12600    VILLAGE                      LN","33.9779","-118.4142"
"231322341","12/20/2023 0:00","12/19/2023 0:00","1730","13","Newton","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","M","W","1300 E  WASHINGTON                   BL","34.0244","-118.2506"
"230917716","12/20/2023 0:00","8/20/2023 0:00","1900","9","Van Nuys","440","THEFT PLAIN - PETTY ($950 & UNDER)","48","F","O","OXNARD                       ST","34.1794","-118.4487"
"232019608","12/20/2023 0:00","12/9/2023 0:00","2000","20","Olympic","520","VEHICLE - ATTEMPT STOLEN","33","F","I","500 S  KENMORE                      AV","34.0654","-118.2966"
"231821038","12/20/2023 0:00","12/20/2023 0:00","1620","18","Southeast","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","30","F","H","800 W  104TH                        PL","33.9415","-118.2894"
"231519221","12/20/2023 0:00","12/19/2023 0:00","2225","15","N Hollywood","761","BRANDISH WEAPON","0","M","W","MAGNOLIA                     BL","34.1649","-118.379"
"231615225","12/20/2023 0:00","12/17/2023 0:00","1730","16","Foothill","310","BURGLARY","0","M","O","11700    FOOTHILL                     BL","34.2729","-118.3909"
"231322308","12/20/2023 0:00","12/20/2023 0:00","1340","13","Newton","624","BATTERY - SIMPLE ASSAULT","0","M","W","5500    ALBA                         ST","33.9929","-118.2391"
"232019544","12/20/2023 0:00","11/7/2023 0:00","1800","20","Olympic","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","13","M","H","500 S  KINGSLEY                     DR","34.0654","-118.3028"
"231519232","12/20/2023 0:00","12/19/2023 0:00","2355","15","N Hollywood","888","TRESPASSING","38","M","H","11000    WRIGHTWOOD                   PL","34.137","-118.3714"
"232117908","12/20/2023 0:00","12/20/2023 0:00","1534","21","Topanga","624","BATTERY - SIMPLE ASSAULT","14","F","H","5400    WINNETKA                     AV","34.1681","-118.571"
"231719494","12/20/2023 0:00","12/20/2023 0:00","800","17","Devonshire","330","BURGLARY FROM VEHICLE","42","F","F","17800    LUDLOW                       ST","34.2709","-118.5215"
"231322340","12/20/2023 0:00","12/20/2023 0:00","1720","13","Newton","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","39","M","H","100 W  62ND                         ST","33.9833","-118.2739"
"231821041","12/20/2023 0:00","3/1/2023 0:00","1300","18","Southeast","440","THEFT PLAIN - PETTY ($950 & UNDER)","32","M","H","400 W  102ND                        ST","33.9437","-118.2806"
"231519201","12/20/2023 0:00","12/19/2023 0:00","1700","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","88","F","W","10800    WHIPPLE                      ST","34.1481","-118.3645"
"232019559","12/20/2023 0:00","11/24/2023 0:00","1700","20","Olympic","330","BURGLARY FROM VEHICLE","0","X","X","2300 W  WASHINGTON                   BL","34.0418","-118.3134"
"231017456","12/20/2023 0:00","12/20/2023 0:00","1045","10","West Valley","330","BURGLARY FROM VEHICLE","23","M","W","16800    ROSCOE                       BL","34.2206","-118.4982"
"231422066","12/20/2023 0:00","12/15/2023 0:00","1058","14","Pacific","354","THEFT OF IDENTITY","63","F","W","500    ALTAIR                       PL","33.9898","-118.4675"
"232117952","12/20/2023 0:00","12/17/2023 0:00","1900","21","Topanga","330","BURGLARY FROM VEHICLE","0","M","W","4700    CERRILLOS                    DR","34.1529","-118.6126"
"231918077","12/20/2023 0:00","12/20/2023 0:00","2120","19","Mission","624","BATTERY - SIMPLE ASSAULT","28","F","H","14000    VAN NUYS                     BL","34.2546","-118.4379"
"231117092","12/20/2023 0:00","12/19/2023 0:00","2150","11","Northeast","310","BURGLARY","49","F","B","3500    MARMION                      WY","34.0871","-118.2141"
"231615178","12/20/2023 0:00","12/19/2023 0:00","120","16","Foothill","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","M","O","8200    SAN FERNANDO                 RD","34.2194","-118.3688"
"231017461","12/20/2023 0:00","12/20/2023 0:00","2015","10","West Valley","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","20","M","W","7400    JAMIESON                     AV","34.2048","-118.5219"
"231322303","12/20/2023 0:00","12/18/2023 0:00","1930","13","Newton","330","BURGLARY FROM VEHICLE","21","F","H","STAUNTON                     ST","34.0204","-118.2416"
"231519243","12/20/2023 0:00","12/19/2023 0:00","1340","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231322348","12/20/2023 0:00","12/14/2023 0:00","1440","13","Newton","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","M","W","1900 S  BROADWAY","34.0314","-118.2657"
"232117905","12/20/2023 0:00","12/20/2023 0:00","1500","21","Topanga","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","25","M","X","21400    VICTORY                      BL","34.1884","-118.5975"
"231017379","12/20/2023 0:00","12/20/2023 0:00","240","10","West Valley","310","BURGLARY","0","M","W","18800    VENTURA                      BL","34.1715","-118.5428"
"232019497","12/20/2023 0:00","12/20/2023 0:00","730","20","Olympic","510","VEHICLE - STOLEN","0","","","GRAMERCY                     PL","34.0653","-118.3128"
"231225300","12/20/2023 0:00","12/18/2023 0:00","1000","12","77th Street","510","VEHICLE - STOLEN","0","","","6100 S  FIGUEROA                     ST","33.9842","-118.2827"
"231615207","12/20/2023 0:00","12/18/2023 0:00","1815","16","Foothill","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","25","F","O","12000    OSBORNE                      ST","34.2717","-118.4012"
"231322315","12/20/2023 0:00","12/13/2023 0:00","200","13","Newton","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","65","M","W","1200    WALL                         ST","34.035","-118.2554"
"231519291","12/20/2023 0:00","12/19/2023 0:00","1500","15","N Hollywood","510","VEHICLE - STOLEN","0","","","TROOST                       AV","34.2048","-118.3866"
"231719486","12/20/2023 0:00","12/19/2023 0:00","1201","17","Devonshire","440","THEFT PLAIN - PETTY ($950 & UNDER)","39","M","W","20900    DEVONSHIRE                   ST","34.2651","-118.582"
"231322343","12/20/2023 0:00","12/17/2023 0:00","2030","13","Newton","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","42","F","B","5800    BRENTWOOD                    ST","33.9869","-118.2772"
"231719496","12/20/2023 0:00","12/20/2023 0:00","600","17","Devonshire","310","BURGLARY","45","M","H","12400    CASCADE CANYON               DR","34.2955","-118.5184"
"231225243","12/20/2023 0:00","12/19/2023 0:00","1800","12","77th Street","510","VEHICLE - STOLEN","0","","","6300 S  HOOVER                       ST","33.9822","-118.2871"
"232019470","12/20/2023 0:00","12/19/2023 0:00","1","20","Olympic","510","VEHICLE - STOLEN","0","","","KENMORE","34.0672","-118.2966"
"230917697","12/20/2023 0:00","12/18/2023 0:00","1640","9","Van Nuys","220","ATTEMPTED ROBBERY","28","F","B","SEPULVEDA                    BL","34.1649","-118.4661"
"231821060","12/20/2023 0:00","12/19/2023 0:00","1600","18","Southeast","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","23","F","B","108TH                        ST","33.9383","-118.2781"
"231519210","12/20/2023 0:00","12/19/2023 0:00","1405","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"230917845","12/20/2023 0:00","12/20/2023 0:00","1830","9","Van Nuys","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","14700    VENTURA                      BL","34.1547","-118.453"
"231519259","12/20/2023 0:00","12/15/2023 0:00","1500","15","N Hollywood","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","11900    KLING                        ST","34.1558","-118.3922"
"231422049","12/20/2023 0:00","12/19/2023 0:00","2200","14","Pacific","210","ROBBERY","41","M","A","SEPULVEDA","33.9648","-118.3903"
"232117902","12/20/2023 0:00","12/20/2023 0:00","730","21","Topanga","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","33","M","H","20600    VENTURA                      BL","34.1674","-118.5821"
"232019503","12/20/2023 0:00","12/20/2023 0:00","410","20","Olympic","310","BURGLARY","0","X","X","1600 W  WASHINGTON                   BL","34.0436","-118.296"
"231422039","12/20/2023 0:00","12/20/2023 0:00","730","14","Pacific","210","ROBBERY","0","X","X","3100    SEPULVEDA                    BL","34.0265","-118.428"
"231519245","12/20/2023 0:00","12/19/2023 0:00","1345","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.172","-118.3789"
"232117947","12/20/2023 0:00","12/20/2023 0:00","2245","21","Topanga","343","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)","0","M","W","21900    VANOWEN                      ST","34.1938","-118.6044"
"231615226","12/20/2023 0:00","12/19/2023 0:00","1730","16","Foothill","310","BURGLARY","0","M","O","11700    FOOTHILL                     BL","34.2729","-118.3909"
"231519303","12/20/2023 0:00","12/20/2023 0:00","1730","15","N Hollywood","888","TRESPASSING","0","M","O","5300    LANKERSHIM                   BL","34.172","-118.3789"
"231821064","12/20/2023 0:00","12/20/2023 0:00","1400","18","Southeast","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","31","F","B","9500 S  FIGUEROA                     ST","33.9467","-118.2871"
"231225298","12/20/2023 0:00","12/14/2023 0:00","1800","12","77th Street","510","VEHICLE - STOLEN","0","","","NORMANDIE                    AV","33.9916","-118.3002"
"231519283","12/20/2023 0:00","12/20/2023 0:00","830","15","N Hollywood","860","BATTERY WITH SEXUAL CONTACT","56","F","H","11000    VICTORY                      BL","34.1867","-118.3703"
"231821025","12/20/2023 0:00","12/18/2023 0:00","1200","18","Southeast","330","BURGLARY FROM VEHICLE","22","F","B","1800 E  115TH                        ST","33.9303","-118.2406"
"232117890","12/20/2023 0:00","12/20/2023 0:00","1330","21","Topanga","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","49","F","O","7100    WOODLAKE                     AV","34.1987","-118.6321"
"231918069","12/20/2023 0:00","12/20/2023 0:00","2145","19","Mission","624","BATTERY - SIMPLE ASSAULT","27","F","H","8900    ORION                        AV","34.2319","-118.472"
"231117085","12/20/2023 0:00","12/20/2023 0:00","400","11","Northeast","310","BURGLARY","0","M","H","2300    BAXTER                       ST","34.0938","-118.2603"
"231519299","12/20/2023 0:00","12/20/2023 0:00","1750","15","N Hollywood","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","12100    MAGNOLIA                     BL","34.1649","-118.3965"
"231519285","12/20/2023 0:00","12/19/2023 0:00","1010","15","N Hollywood","647","THROWING OBJECT AT MOVING VEHICLE","42","M","H","5000    WESTPARK                     DR","34.1613","-118.3829"
