DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,LOCATION,LAT,LON
231718741,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,17,Devonshire,510,VEHICLE - STOLEN,0,,,16900    PARTHENIA                    ST,34.2285,-118.5005
231321682,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2200,13,Newton,890,FAILURE TO YIELD,0,X,X,AVALON                       BL,33.9966,-118.2652
230817785,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,08,West LA,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,1600 S  BARRINGTON                   AV,34.0426,-118.455
231421336,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,0001,14,Pacific,210,ROBBERY,49,F,W,300    OCEAN FRONT                  WK,33.9946,-118.4805
230125731,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1400,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",60,M,W,500 S  FLOWER                       ST,34.0516,-118.2561
231614734,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1450,16,Foothill,901,VIOLATION OF RESTRAINING ORDER,72,M,W,10300    SCOVILLE                     AV,34.2561,-118.314
232018911,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1000,20,Olympic,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",63,M,B,1100 S  OXFORD                       AV,34.0508,-118.3074
230917154,12/06/2023 12:00:00 AM,11/03/2023 12:00:00 AM,1302,09,Van Nuys,440,THEFT PLAIN - PETTY ($950 & UNDER),64,F,F,14200    HAYNES                       ST,34.1897,-118.4422
230618667,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,2200,06,Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",71,M,O,5400    HOLLYWOOD                    BL,34.1036,-118.3049
230320878,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0006,03,Southwest,940,EXTORTION,20,M,H,4200 S  FIGUEROA                     ST,34.0072,-118.2827
231718791,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1200,17,Devonshire,510,VEHICLE - STOLEN,0,,,15800    DEVONSHIRE                   ST,34.261,-118.4807
230320919,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1645,03,Southwest,210,ROBBERY,47,M,H,42ND                         PL,34.0064,-118.2872
232117385,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1800,21,Topanga,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),52,M,H,20800    SKOURAS                      DR,34.1923,-118.5852
230917315,12/06/2023 12:00:00 AM,09/15/2023 12:00:00 AM,1400,09,Van Nuys,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",72,F,W,5900    WOODMAN                      AV,34.1776,-118.4313
231614719,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1415,16,Foothill,354,THEFT OF IDENTITY,49,F,H,12800    PIERCE                       ST,34.2685,-118.4152
230618662,12/06/2023 12:00:00 AM,02/01/2023 12:00:00 AM,0030,06,Hollywood,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",21,F,W,1600 N  HARVARD                      BL,34.1001,-118.3043
230415091,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,04,Hollenbeck,330,BURGLARY FROM VEHICLE,44,F,O,1900 E  CESAR E CHAVEZ               AV,34.0501,-118.2151
231820412,12/06/2023 12:00:00 AM,11/29/2023 12:00:00 AM,0849,18,Southeast,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,1600 E  103RD                        ST,33.9485,-118.2461
231518584,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0100,15,N Hollywood,354,THEFT OF IDENTITY,49,M,V,6500    BEEMAN                       AV,34.189,-118.4072
230222222,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2235,02,Rampart,888,TRESPASSING,0,X,X,600 S  ALVARADO                     ST,34.0595,-118.2749
230618675,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2030,06,Hollywood,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,F,H,6800    HOLLYWOOD                    BL,34.1016,-118.3387
231820427,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1825,18,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,X,X,MANCHESTER,33.9543,-118.2606
231421433,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1900,14,Pacific,330,BURGLARY FROM VEHICLE,75,M,O,00 N  VENICE                       BL,33.9842,-118.4714
231421460,12/06/2023 12:00:00 AM,09/29/2023 12:00:00 AM,0001,14,Pacific,354,THEFT OF IDENTITY,50,M,W,5000 S  CENTINELA                    AV,33.9867,-118.4155
230817787,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1530,08,West LA,624,BATTERY - SIMPLE ASSAULT,83,F,O,1000    LA CIENEGA                   BL,34.0583,-118.3799
230125760,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2345,01,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),60,M,W,600 S  FIGUEROA                     ST,34.0508,-118.2586
231321708,12/06/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1555,13,Newton,440,THEFT PLAIN - PETTY ($950 & UNDER),28,M,H,1500 E  49TH                         ST,33.9984,-118.2478
232018868,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1500,20,Olympic,510,VEHICLE - STOLEN,0,,,400    WESTMINSTER                  AV,34.0671,-118.3162
230125722,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0530,01,Central,210,ROBBERY,56,M,H,6TH                          ST,34.046,-118.251
230500924,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1230,05,Harbor,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",24,M,H,1000    ISLAND                       AV,33.7827,-118.2662
230222216,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0530,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,2000    BEVERLY                      BL,34.066,-118.2688
232018890,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1830,20,Olympic,888,TRESPASSING,0,X,X,1000 S  HOOVER                       ST,34.0499,-118.2879
230222197,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1300,02,Rampart,624,BATTERY - SIMPLE ASSAULT,25,M,H,ALVARADO                     ST,34.0579,-118.2759
231718800,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1400,17,Devonshire,310,BURGLARY,35,F,A,16800    HALSEY                       ST,34.281,-118.498
231718860,12/06/2023 12:00:00 AM,10/15/2023 12:00:00 AM,2100,17,Devonshire,860,BATTERY WITH SEXUAL CONTACT,83,F,W,17800    SAN FERNANDO MISSION         BL,34.2721,-118.5215
230125775,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1402,01,Central,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",40,F,H,00    GATEWAY PLZ,34.0547,-118.2335
231718767,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0535,17,Devonshire,761,BRANDISH WEAPON,50,M,H,LURLINE                      AV,34.2354,-118.5842
231321640,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1905,13,Newton,330,BURGLARY FROM VEHICLE,38,M,B,39TH                         ST,34.0126,-118.278
230125682,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2300,01,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,M,B,900 E  1ST                          ST,34.0486,-118.2345
231421439,12/06/2023 12:00:00 AM,11/27/2023 12:00:00 AM,1305,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),36,F,W,11200    SARDIS                       AV,34.0299,-118.43
232117371,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1940,21,Topanga,624,BATTERY - SIMPLE ASSAULT,67,F,O,6600    SAUSALITO                    AV,34.1905,-118.6157
230917165,12/06/2023 12:00:00 AM,11/11/2023 12:00:00 AM,1237,09,Van Nuys,354,THEFT OF IDENTITY,61,M,W,6200    SYLMAR                       AV,34.1837,-118.4465
230222186,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0930,02,Rampart,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,F,W,VENDOME,34.0811,-118.2763
231518553,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1440,15,N Hollywood,626,INTIMATE PARTNER - SIMPLE ASSAULT,53,F,H,6600    WHITSETT                     AV,34.1903,-118.4052
230917138,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0520,09,Van Nuys,310,BURGLARY,73,F,W,14900    SHERMAN                      WY,34.2011,-118.4575
231421354,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1200,14,Pacific,510,VEHICLE - STOLEN,0,,,11100    ROSE                         AV,34.022,-118.4223
231719017,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2030,17,Devonshire,330,BURGLARY FROM VEHICLE,0,,,18300    SAN FERNANDO MISSION         BL,34.2718,-118.5317
231421377,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1115,14,Pacific,121,"RAPE, FORCIBLE",35,F,W,LINCOLN                      BL,33.9955,-118.4556
230320901,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1445,03,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,H,3900    DENKER                       AV,34.0149,-118.3045
231501194,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2050,15,N Hollywood,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,6100    LAUREL CANYON                BL,34.1814,-118.3965
230125714,12/06/2023 12:00:00 AM,11/30/2023 12:00:00 AM,2000,01,Central,330,BURGLARY FROM VEHICLE,30,F,A,600 W  9TH                          ST,34.0462,-118.2585
230320941,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0825,03,Southwest,888,TRESPASSING,22,X,X,1500    EXPOSITION                   BL,34.0184,-118.3043
230917149,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,0800,09,Van Nuys,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34,M,H,5000    SUNNYSLOPE                   AV,34.1612,-118.4269
231224486,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0900,12,77th Street,310,BURGLARY,35,M,B,5900    5TH                          AV,33.9873,-118.3225
231518602,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0540,15,N Hollywood,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,H,6900    FULTON                       AV,34.1961,-118.4225
231421465,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0800,14,Pacific,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,4600    SAWTELLE                     BL,34.0006,-118.4085
231421341,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2100,14,Pacific,510,VEHICLE - STOLEN,0,,,6100 W  77TH                         ST,33.9702,-118.3904
231224406,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0900,12,77th Street,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,25,F,H,5900    DENVER                       AV,33.9876,-118.2838
231518585,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2010,15,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",29,F,H,TROOST                       AV,34.174,-118.3866
231321673,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1010,13,Newton,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,F,H,1100 E  52ND                         ST,33.996,-118.2565
230320898,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1900,03,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,B,3900    NICOLET                      AV,34.0163,-118.3507
230718211,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1638,07,Wilshire,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),22,X,X,100    THE GROVE                    DR,34.0736,-118.3563
230415124,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1630,04,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,17,F,H,BROADWAY,34.0737,-118.2131
231518556,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0030,15,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",58,M,B,3900    AVENIDA DEL SOL,34.1378,-118.4102
230718120,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2030,07,Wilshire,330,BURGLARY FROM VEHICLE,47,F,W,7300    MELROSE                      AV,34.0836,-118.3487
231321651,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1700,13,Newton,310,BURGLARY,0,M,H,400 E  PICO                         BL,34.0341,-118.2507
230415131,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1800,04,Hollenbeck,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,1100 S  BOYLE                        AV,34.0311,-118.2202
231917513,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2030,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,9300    VENA                         AV,34.24,-118.4194
230618663,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1730,06,Hollywood,510,VEHICLE - STOLEN,0,,,ST ANDREWS                   PL,34.0944,-118.3277
230222404,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1506,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,600 N  DILLON                       ST,34.0786,-118.2788
231718832,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0318,17,Devonshire,440,THEFT PLAIN - PETTY ($950 & UNDER),63,M,W,17800    TRIBUNE                      ST,34.2673,-118.5216
231224416,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1430,12,77th Street,626,INTIMATE PARTNER - SIMPLE ASSAULT,18,M,H,800 W  60TH                         ST,33.9855,-118.287
231820392,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1800,18,Southeast,510,VEHICLE - STOLEN,0,,,WILLOWBROOK,33.9363,-118.2426
231116613,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2000,11,Northeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),31,F,W,1200    SANBORN                      AV,34.0942,-118.2793
230718067,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2245,07,Wilshire,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,F,H,PICO,34.0488,-118.3369
232018913,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0020,20,Olympic,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,F,B,1800 S  GRAMERCY                     PL,34.0408,-118.313
231421358,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0830,14,Pacific,888,TRESPASSING,66,M,W,3900    MARCASEL                     AV,34.0022,-118.4275
230125869,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1728,01,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,700 W  7TH                          ST,34.048,-118.2577
230222408,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0445,02,Rampart,354,THEFT OF IDENTITY,39,F,H,800    LAVETA                       TR,34.0713,-118.2575
230415095,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1500,04,Hollenbeck,330,BURGLARY FROM VEHICLE,59,M,H,2300    VANDALIA                     AV,34.0732,-118.1632
231016845,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1900,10,West Valley,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),75,M,O,19400    STAGG                        ST,34.2113,-118.5556
232018936,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1330,20,Olympic,761,BRANDISH WEAPON,53,F,H,8TH,34.0454,-118.3072
230222409,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1322,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,600 N  DILLON                       ST,34.0786,-118.2788
230415125,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2310,04,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,H,600    BRITTANIA                    ST,34.0506,-118.2124
230320892,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1700,03,Southwest,520,VEHICLE - ATTEMPT STOLEN,31,F,B,BRONSON                      AV,34.0295,-118.3338
231224430,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0800,12,77th Street,354,THEFT OF IDENTITY,27,F,B,900 W  74TH                         ST,33.9727,-118.2897
230125750,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2145,01,Central,210,ROBBERY,23,F,O,500 S  OLIVE                        ST,34.0495,-118.2528
231016872,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2024,10,West Valley,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,W,18400    VENTURA                      BL,34.1681,-118.5343
230718121,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0309,07,Wilshire,330,BURGLARY FROM VEHICLE,48,M,W,600 N  HAYWORTH                     AV,34.0816,-118.3627
230415106,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2000,04,Hollenbeck,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),23,M,A,SAN PABLO                    ST,34.0655,-118.2022
230222209,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0500,02,Rampart,624,BATTERY - SIMPLE ASSAULT,44,F,A,100 N  RAMPART                      BL,34.0695,-118.2768
231917504,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1846,19,Mission,354,THEFT OF IDENTITY,34,F,F,9400    SYLMAR                       AV,34.2413,-118.4477
230618678,12/06/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2200,06,Hollywood,330,BURGLARY FROM VEHICLE,39,M,W,1500    RISING GLEN                  RD,34.0986,-118.384
231321665,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1115,13,Newton,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,B,200 E  64TH                         ST,33.9815,-118.2717
231820433,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2030,18,Southeast,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,10700 S  FIGUEROA                     ST,33.9367,-118.2871
231016860,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1730,10,West Valley,510,VEHICLE - STOLEN,0,,,7300    PASO ROBLES                  AV,34.203,-118.5024
230701082,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1100,07,Wilshire,310,BURGLARY,63,M,W,100 N  VISTA                        ST,34.0736,-118.3522
230718065,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1842,07,Wilshire,310,BURGLARY,65,F,O,1100 S  WINDSOR                      BL,34.054,-118.3263
230320890,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1115,03,Southwest,220,ATTEMPTED ROBBERY,46,F,H,1000    EXPOSITION                   BL,34.0182,-118.2915
230917164,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0603,09,Van Nuys,354,THEFT OF IDENTITY,49,F,H,6500 N  SEPULVEDA                    BL,34.1885,-118.4662
232117369,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1640,21,Topanga,210,ROBBERY,35,M,X,20100    SHERMAN                      WY,34.2011,-118.5751
230125735,12/06/2023 12:00:00 AM,11/02/2023 12:00:00 AM,1200,01,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",56,M,A,1200 S  HOPE                         ST,34.0408,-118.2644
232018859,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1000,20,Olympic,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,H,500 S  SERRANO                      AV,34.0654,-118.3066
231820421,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,2130,18,Southeast,946,OTHER MISCELLANEOUS CRIME,23,F,B,600    LACONIA                      BL,33.919,-118.2848
230125751,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2030,01,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,W,600 S  FIGUEROA                     ST,34.0508,-118.2586
230718073,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1750,07,Wilshire,440,THEFT PLAIN - PETTY ($950 & UNDER),0,X,X,100    LA CIENEGA                   BL,34.0734,-118.3765
231718751,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2315,17,Devonshire,510,VEHICLE - STOLEN,0,,,PETIT                        ST,34.2575,-118.498
231421362,12/06/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1950,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),40,M,B,9100 S  SEPULVEDA                    BL,33.954,-118.3962
231016866,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1330,10,West Valley,626,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,H,5400    TAMPA                        AV,34.169,-118.5535
230817800,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1630,08,West LA,330,BURGLARY FROM VEHICLE,22,M,W,17000    PACIFIC COAST                HY,34.0395,-118.5495
231718762,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1350,17,Devonshire,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,M,W,9600    LARAMIE                      AV,34.2448,-118.5734
230320926,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2300,03,Southwest,480,BIKE - STOLEN,21,M,A,3300 S  FIGUEROA                     ST,34.0268,-118.2808
231116561,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2200,11,Northeast,510,VEHICLE - STOLEN,0,,,2200    HARWOOD                      ST,34.0878,-118.2344
232018927,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2230,20,Olympic,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,M,H,900    FEDORA                       ST,34.0545,-118.2976
231421355,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1920,14,Pacific,510,VEHICLE - STOLEN,0,,,700    LINCOLN                      BL,33.9997,-118.4645
230917157,12/06/2023 12:00:00 AM,11/26/2023 12:00:00 AM,1057,09,Van Nuys,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",45,F,H,13100    RIVERSIDE                    DR,34.1576,-118.4181
231421361,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1930,14,Pacific,310,BURGLARY,54,F,H,12500    VENICE                       BL,34.0028,-118.4351
231917606,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2100,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,13900    VAN NUYS                     BL,34.2563,-118.4355
231917510,12/06/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0100,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,8600    NAGLE                        AV,34.2262,-118.4224
231016825,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1530,10,West Valley,510,VEHICLE - STOLEN,0,,,17500    LANARK                       ST,34.218,-118.5143
231718755,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0045,17,Devonshire,888,TRESPASSING,0,X,X,9300    TAMPA                        AV,34.244,-118.5583
231718759,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1350,17,Devonshire,648,ARSON,67,F,W,9600    LARAMIE                      AV,34.2448,-118.5734
231421440,12/06/2023 12:00:00 AM,10/19/2023 12:00:00 AM,1600,14,Pacific,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),59,M,O,11000    LA CIENEGA                   BL,33.9358,-118.3701
232117391,12/06/2023 12:00:00 AM,11/10/2023 12:00:00 AM,1800,21,Topanga,121,"RAPE, FORCIBLE",14,F,H,21000    ERWIN                        ST,34.1828,-118.5916
230125871,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1825,01,Central,624,BATTERY - SIMPLE ASSAULT,20,M,H,700 W  7TH                          ST,34.048,-118.2577
230917179,12/06/2023 12:00:00 AM,11/22/2023 12:00:00 AM,2100,09,Van Nuys,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),45,F,O,14500    HAYNES                       ST,34.1897,-118.4487
230125850,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1535,01,Central,354,THEFT OF IDENTITY,29,F,H,600 N  HILL                         PL,34.0599,-118.2426
231116604,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1330,11,Northeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,M,X,5300    IRVINGTON                    PL,34.1157,-118.2018
231321656,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0500,13,Newton,510,VEHICLE - STOLEN,0,,,400 E  70TH                         ST,33.9762,-118.2674
231224457,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2000,12,77th Street,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),28,M,B,1900 W  54TH                         ST,33.9932,-118.3114
230125758,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,2300,01,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,1300 S  HOPE                         ST,34.0395,-118.2657
230618680,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,2346,06,Hollywood,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),48,M,B,HOLLYWOOD,34.1016,-118.3387
230125717,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0120,01,Central,330,BURGLARY FROM VEHICLE,0,M,O,200 S  LOS ANGELES                  ST,34.0495,-118.2458
230516606,12/06/2023 12:00:00 AM,12/01/2023 12:00:00 AM,0800,05,Harbor,900,VIOLATION OF COURT ORDER,49,F,H,900    MCFARLAND                    AV,33.7819,-118.2527
230125716,12/06/2023 12:00:00 AM,12/06/2023 12:00:00 AM,0900,01,Central,624,BATTERY - SIMPLE ASSAULT,34,F,H,500    TOWNE                        AV,34.043,-118.242
231917496,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1030,19,Mission,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),66,F,B,14700    DEVONSHIRE                   ST,34.2608,-118.4529
231321802,12/06/2023 12:00:00 AM,11/16/2023 12:00:00 AM,1100,13,Newton,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,W,2200 S  SAN PEDRO                    ST,34.0249,-118.2592
231116580,12/06/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1800,11,Northeast,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,13,F,H,2800    FREDERICK                    ST,34.0996,-118.2337
